node,REGION_1,REGION_10,REGION_2,REGION_3,REGION_4,REGION_5,REGION_6,REGION_7,REGION_8,REGION_9
n12510,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/VA-DCLS-0628/2020|EPI_ISL_495301|2020-04-10,0,0,0,1,0,0,0,0,0,0
n12611,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-WCMP11C04P/2020|EPI_ISL_427589|2020-03-16,0,0,1,0,0,0,0,0,0,0
n12616,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-S864/2020|EPI_ISL_463354|2020-04-23,0,1,0,0,0,0,0,0,0,0
n13504,0,1,0,0,0,0,0,0,0,0
n13527,0,0,0,0,1,0,0,0,0,0
n13529,0,0,0,0,0,0,1,0,0,0
n13536,0,0,0,0,0,0,1,0,0,0
n13792,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6925/2020|EPI_ISL_546356|2020-06-25,0,0,0,0,0,0,1,0,0,0
n13796,0,0,0,0,0,1,0,0,0,0
n13798,0,0,0,0,0,1,0,0,0,0
n13807,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CT-UW-6577/2020|EPI_ISL_461408|2020-04-02,1,0,0,0,0,0,0,0,0,0
n13820,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WI-UW-44/2020|EPI_ISL_421302|2020-03-17,0,0,0,0,0,1,0,0,0,0
n13837,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-UW-05/2020|EPI_ISL_416492|2020-03-15,0,0,0,0,0,1,0,0,0,0
n13840,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-ALSR-1202/2020|EPI_ISL_494434|2020-04-24,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-0578-SAN/2020|EPI_ISL_483234|2020-05-13,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-1586/2020|EPI_ISL_494674|2020-04-28,0,0,0,0,0,0,0,0,0,1
n13939,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/NY-PV09400/2020|EPI_ISL_450081|2020-03-19,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09468/2020|EPI_ISL_450141|2020-03-19,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW78/2020|EPI_ISL_416434|2020-03-10,0,1,0,0,0,0,0,0,0,0
n13992,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S931/2020|EPI_ISL_463421|2020-04-23,0,1,0,0,0,0,0,0,0,0
n14087,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1341/2020|EPI_ISL_495791|2020-05-14,0,1,0,0,0,0,0,0,0,0
n14092,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1319/2020|EPI_ISL_495769|2020-05-15,0,1,0,0,0,0,0,0,0,0
n14100,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S934/2020|EPI_ISL_463424|2020-04-23,0,1,0,0,0,0,0,0,0,0
n14104,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S626/2020|EPI_ISL_438179|2020-04-18,0,1,0,0,0,0,0,0,0,0
n14113,0,1,0,0,0,0,0,0,0,0
n14117,0,1,0,0,0,0,0,0,0,0
n14122,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-10613/2020|EPI_ISL_501091|2020-06-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2679/2020|EPI_ISL_486014|2020-04-22,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CT-UW-2674/2020|EPI_ISL_485927|2020-03-27,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2665/2020|EPI_ISL_486012|2020-03-30,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1862/2020|EPI_ISL_496288|2020-05-27,0,1,0,0,0,0,0,0,0,0
n14153,0,1,0,0,0,0,0,0,0,0
n14164,0,1,0,0,0,0,0,0,0,0
n14174,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW365/2020|EPI_ISL_418932|2020-03-16,0,1,0,0,0,0,0,0,0,0
n14180,0,1,0,0,0,0,0,0,0,0
n14189,0,1,0,0,0,0,0,0,0,0
n14192,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0349/2020|EPI_ISL_509114|2020-05-18,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1259/2020|EPI_ISL_495709|2020-05-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S908/2020|EPI_ISL_463398|2020-04-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S907/2020|EPI_ISL_463397|2020-04-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1375/2020|EPI_ISL_495825|2020-05-18,0,1,0,0,0,0,0,0,0,0
n14240,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S966/2020|EPI_ISL_463456|2020-04-30,0,1,0,0,0,0,0,0,0,0
n14244,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S944/2020|EPI_ISL_463434|2020-04-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2729/2020|EPI_ISL_486019|2020-04-22,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S636/2020|EPI_ISL_438189|2020-04-17,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S214/2020|EPI_ISL_430252|2020-03-20,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1136/2020|EPI_ISL_463626|2020-05-04,0,1,0,0,0,0,0,0,0,0
n14266,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1118/2020|EPI_ISL_463608|2020-05-04,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S670/2020|EPI_ISL_449840|2020-04-08,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S967/2020|EPI_ISL_463457|2020-05-01,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S797/2020|EPI_ISL_449967|2020-04-16,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21367/2020|EPI_ISL_507621|2020-04-02,0,0,0,0,0,1,0,0,0,0
n14337,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09060/2020|EPI_ISL_421612|2020-03-20,0,0,1,0,0,0,0,0,0,0
n14431,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1184/2020|EPI_ISL_477274|2020-05-22,0,0,0,0,0,1,0,0,0,0
n14668,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-4101/2020|EPI_ISL_548626|2020-08-21,0,0,0,0,0,0,0,0,0,1
n14760,0,1,0,0,0,0,0,0,0,0
n14838,0,0,0,0,0,0,0,0,0,1
n14839,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-2422/2020|EPI_ISL_513843|2020-05-17,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-2423/2020|EPI_ISL_513844|2020-05-17,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1503/2020|EPI_ISL_468450|2020-05-09,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1499/2020|EPI_ISL_468448|2020-05-09,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-2039/2020|EPI_ISL_486284|2020-05-15,0,0,0,0,0,0,0,0,0,1
n14872,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-1337/2020|EPI_ISL_494500|2020-05-04,0,0,0,0,0,0,0,0,0,1
n14879,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-SR0234/2020|EPI_ISL_437570|2020-04-24,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-SR0175/2020|EPI_ISL_435473|2020-04-28,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/UT-03794/2020|EPI_ISL_450538|2020-03-13,0,0,0,0,0,0,0,0,1,0
n14886,0,0,0,0,0,0,0,0,0,1
n14911,0,1,0,0,0,0,0,0,0,0
n14916,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2386/2020|EPI_ISL_497018|2020-06-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S387/2020|EPI_ISL_434147|2020-03-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1799/2020|EPI_ISL_424263|2020-03-22,0,1,0,0,0,0,0,0,0,0
n14930,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S217/2020|EPI_ISL_430255|2020-03-20,0,1,0,0,0,0,0,0,0,0
n14933,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1551/2020|EPI_ISL_495977|2020-05-26,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1473/2020|EPI_ISL_495648|2020-05-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-3776/2020|EPI_ISL_548476|2020-06-04,0,0,0,0,0,0,0,0,0,1
n14966,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-3794/2020|EPI_ISL_548376|2020-06-07,0,0,0,0,0,0,0,0,0,1
n14970,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1707/2020|EPI_ISL_468639|2020-04-02,0,0,0,0,0,0,0,0,0,1
n14977,0,0,0,0,0,0,0,0,0,1
n14980,0,0,0,0,0,0,0,0,0,1
n14981,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1696/2020|EPI_ISL_468631|2020-04-02,0,0,0,0,0,0,0,0,0,1
n14991,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1418/2020|EPI_ISL_468392|2020-03-17,0,0,0,0,0,0,0,0,0,1
n14999,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-1477/2020|EPI_ISL_468429|2020-05-01,0,0,0,0,0,0,0,0,0,1
n15008,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-4068/2020|EPI_ISL_548668|2020-08-05,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-4060/2020|EPI_ISL_548628|2020-08-04,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/ID-UW-2198/2020|EPI_ISL_426062|2020-03-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-1472/2020|EPI_ISL_424176|2020-03-17,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-5025/2020|EPI_ISL_544468|2020-06-24,0,0,0,0,0,0,1,0,0,0
n15244,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6912/2020|EPI_ISL_546345|2020-06-25,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-5250/2020|EPI_ISL_544627|2020-06-19,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6435/2020|EPI_ISL_545994|2020-07-04,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7979/2020|EPI_ISL_545760|2020-06-29,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/WI-GMF-06787/2020|EPI_ISL_489910|2020-06-17,0,0,0,0,0,1,0,0,0,0
n15639,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-WCMP11B03P/2020|EPI_ISL_427585|2020-03-16,0,0,1,0,0,0,0,0,0,0
n15752,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09023/2020|EPI_ISL_421597|2020-03-21,0,0,1,0,0,0,0,0,0,0
n15829,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC46/2020|EPI_ISL_420297|2020-03-18,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC66/2020|EPI_ISL_420581|2020-03-18,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-1161/2020|EPI_ISL_525191|2020-07-07,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-1165/2020|EPI_ISL_525193|2020-07-18,0,0,0,1,0,0,0,0,0,0
n15896,0,0,0,1,0,0,0,0,0,0
n15898,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0381/2020|EPI_ISL_463137|2020-05-13,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0375/2020|EPI_ISL_463131|2020-05-11,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0284/2020|EPI_ISL_452853|2020-04-21,0,0,0,1,0,0,0,0,0,0
n15909,0,0,0,1,0,0,0,0,0,0
n15913,0,0,0,1,0,0,0,0,0,0
n15915,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-5098/2020|EPI_ISL_544523|2020-06-21,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4659/2020|EPI_ISL_543785|2020-06-22,0,0,0,0,0,0,1,0,0,0
n16001,0,0,0,0,0,0,1,0,0,0
n16013,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NY-NYUMC155/2020|EPI_ISL_424962|2020-04-01,0,0,1,0,0,0,0,0,0,0
n16046,0,0,1,0,0,0,0,0,0,0
n16070,0,0,1,0,0,0,0,0,0,0
n16072,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/IL-NM047/2020|EPI_ISL_444545|2020-03-14,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/IL-NM050/2020|EPI_ISL_444547|2020-03-14,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/FL-BPHL-1357/2020|EPI_ISL_541294|2020-07-17,0,0,0,0,1,0,0,0,0,0
n16262,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/FL-BPHL-1026/2020|EPI_ISL_517916|2020-07-21,0,0,0,0,1,0,0,0,0,0
n16264,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/CO-CSU-E0462-2/2020|EPI_ISL_527480|2020-05-13,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/CO-CSU-E0462-1/2020|EPI_ISL_527479|2020-05-06,0,0,0,0,0,0,0,0,1,0
n16681,0,0,0,0,0,0,0,0,1,0
n16683,0,0,0,0,0,0,0,0,1,0
n16689,0,0,1,0,0,0,0,0,0,0
n16691,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MN-CDC-6566/2020|EPI_ISL_527731|2020-04-28,0,0,0,0,0,1,0,0,0,0
n16943,0,0,0,0,0,1,0,0,0,0
n16961,0,0,1,0,0,0,0,0,0,0
n16965,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-S639/2020|EPI_ISL_438192|2020-04-16,0,1,0,0,0,0,0,0,0,0
n17050,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21141/2020|EPI_ISL_507917|2020-03-25,0,0,0,0,0,1,0,0,0,0
n17556,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/FL-BPHL-0430/2020|EPI_ISL_495336|2020-03-21,0,0,0,0,1,0,0,0,0,0
n19450,0,0,0,0,0,0,1,0,0,0
n19880,0,0,0,0,0,1,0,0,0,0
n19881,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WA-S1207/2020|EPI_ISL_463697|2020-05-07,0,1,0,0,0,0,0,0,0,0
n20048,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S848/2020|EPI_ISL_463338|2020-04-23,0,1,0,0,0,0,0,0,0,0
n20050,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00598/2020|EPI_ISL_460314|2020-03-28,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/NJ-NYUMC841/2020|EPI_ISL_456113|2020-04-26,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00558/2020|EPI_ISL_460387|2020-03-22,1,0,0,0,0,0,0,0,0,0
n20227,1,0,0,0,0,0,0,0,0,0
n20395,1,0,0,0,0,0,0,0,0,0
n20396,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00516/2020|EPI_ISL_460347|2020-03-14,1,0,0,0,0,0,0,0,0,0
n20398,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00613/2020|EPI_ISL_460396|2020-03-28,1,0,0,0,0,0,0,0,0,0
n20403,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00537/2020|EPI_ISL_460460|2020-03-19,1,0,0,0,0,0,0,0,0,0
n20627,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0201/2020|EPI_ISL_437416|2020-04-11,0,0,0,1,0,0,0,0,0,0
n20629,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/FL-BPHL-1180/2020|EPI_ISL_526666|2020-08-20,0,0,0,0,1,0,0,0,0,0
n20727,0,0,0,0,1,0,0,0,0,0
n20906,0,0,0,0,0,0,1,0,0,0
n20908,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0394/2020|EPI_ISL_434981|2020-03-31,0,0,0,0,0,0,1,0,0,0
n20910,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/WA-UW255/2020|EPI_ISL_418040|2020-03-16,0,1,0,0,0,0,0,0,0,0
n21453,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-4545/2020|EPI_ISL_460621|2020-03-29,0,1,0,0,0,0,0,0,0,0
n21472,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S505/2020|EPI_ISL_434265|2020-03-29,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S455/2020|EPI_ISL_434215|2020-03-31,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S331/2020|EPI_ISL_434091|2020-04-02,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S553/2020|EPI_ISL_434313|2020-03-31,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S499/2020|EPI_ISL_434259|2020-03-31,0,1,0,0,0,0,0,0,0,0
n21506,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S385/2020|EPI_ISL_434145|2020-03-28,0,1,0,0,0,0,0,0,0,0
n21513,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S346/2020|EPI_ISL_434106|2020-04-04,0,1,0,0,0,0,0,0,0,0
n21538,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S340/2020|EPI_ISL_434100|2020-04-04,0,1,0,0,0,0,0,0,0,0
n21549,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW184/2020|EPI_ISL_416722|2020-03-12,0,1,0,0,0,0,0,0,0,0
n21565,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1430/2020|EPI_ISL_468400|2020-03-23,0,0,0,0,0,0,0,0,0,1
n21663,0,1,0,0,0,0,0,0,0,0
n21666,0,1,0,0,0,0,0,0,0,0
n21668,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S64/2020|EPI_ISL_417117|2020-03-03,0,1,0,0,0,0,0,0,0,0
n21681,0,1,0,0,0,0,0,0,0,0
n21926,0,0,0,0,0,0,0,0,0,1
n21927,0,0,0,0,0,0,0,0,0,1
n21935,0,1,0,0,0,0,0,0,0,0
n21959,0,1,0,0,0,0,0,0,0,0
n21965,0,1,0,0,0,0,0,0,0,0
n22016,0,1,0,0,0,0,0,0,0,0
n22033,0,1,0,0,0,0,0,0,0,0
n22045,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S59/2020|EPI_ISL_417112|2020-03-02,0,1,0,0,0,0,0,0,0,0
n359,0,1,0,0,0,0,0,0,0,0
n1138,0,0,0,0,0,1,0,0,0,0
n1145,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-UW-401/2020|EPI_ISL_480383|2020-03-17,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-UW-171/2020|EPI_ISL_428267|2020-03-19,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-WSLH-200054/2020|EPI_ISL_471219|2020-03-26,0,0,0,0,0,1,0,0,0,0
n1512,0,0,0,0,0,0,0,0,1,0
n1614,0,1,0,0,0,0,0,0,0,0
n1615,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-5036/2020|EPI_ISL_544476|2020-06-24,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4288/2020|EPI_ISL_543498|2020-06-18,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-4305/2020|EPI_ISL_543515|2020-06-18,0,0,0,0,0,0,1,0,0,0
n1635,0,0,0,0,0,0,1,0,0,0
n1640,0,0,0,0,0,0,1,0,0,0
n1642,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0392/2020|EPI_ISL_434979|2020-03-31,0,0,0,0,0,0,1,0,0,0
n1682,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/UT-02568/2020|EPI_ISL_522254|2020-04-25,0,0,0,0,0,0,0,0,1,0
n1775,0,0,0,0,0,0,0,0,1,0
n2139,0,0,0,0,0,0,1,0,0,0
n2144,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7665/2020|EPI_ISL_546925|2020-06-26,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7525/2020|EPI_ISL_546820|2020-06-26,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-7083/2020|EPI_ISL_546490|2020-06-28,0,0,0,0,0,0,1,0,0,0
n2150,0,0,0,0,0,0,1,0,0,0
n2358,0,0,0,0,0,0,0,0,1,0
n2359,0,0,0,0,0,0,0,0,1,0
n2362,0,0,0,0,0,1,0,0,0,0
n2363,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1970/2020|EPI_ISL_486242|2020-05-06,0,0,0,0,0,0,0,0,0,1
n2716,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WA-S1999/2020|EPI_ISL_497427|2020-06-04,0,1,0,0,0,0,0,0,0,0
n3038,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2567/2020|EPI_ISL_497199|2020-06-18,0,1,0,0,0,0,0,0,0,0
n3055,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1611/2020|EPI_ISL_496037|2020-05-26,0,1,0,0,0,0,0,0,0,0
n3206,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1666/2020|EPI_ISL_496092|2020-05-28,0,1,0,0,0,0,0,0,0,0
n3208,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1663/2020|EPI_ISL_496089|2020-05-29,0,1,0,0,0,0,0,0,0,0
n3218,0,1,0,0,0,0,0,0,0,0
n3238,0,1,0,0,0,0,0,0,0,0
n3350,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1885/2020|EPI_ISL_496311|2020-05-28,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1359/2020|EPI_ISL_495809|2020-05-18,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2707/2020|EPI_ISL_497339|2020-06-22,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2735/2020|EPI_ISL_525725|2020-07-14,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2419/2020|EPI_ISL_497051|2020-06-15,0,1,0,0,0,0,0,0,0,0
n3427,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2114/2020|EPI_ISL_497542|2020-06-08,0,1,0,0,0,0,0,0,0,0
n3442,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2180/2020|EPI_ISL_497608|2020-06-08,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2469/2020|EPI_ISL_497101|2020-06-15,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1432/2020|EPI_ISL_495882|2020-05-21,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1361/2020|EPI_ISL_495811|2020-05-13,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1729/2020|EPI_ISL_496155|2020-06-01,0,1,0,0,0,0,0,0,0,0
n3491,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S1595/2020|EPI_ISL_496021|2020-05-26,0,1,0,0,0,0,0,0,0,0
n3494,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S2533/2020|EPI_ISL_497165|2020-06-15,0,1,0,0,0,0,0,0,0,0
n3552,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WI-UW-1282/2020|EPI_ISL_536654|2020-08-25,0,0,0,0,0,1,0,0,0,0
n3970,0,0,0,0,0,1,0,0,0,0
n4203,0,0,0,0,0,0,1,0,0,0
n4205,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3441/2020|EPI_ISL_544196|2020-06-11,0,0,0,0,0,0,1,0,0,0
n4231,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1358/2020|EPI_ISL_542668|2020-04-12,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-2153/2020|EPI_ISL_545147|2020-05-21,0,0,0,0,0,0,1,0,0,0
n4240,0,0,0,0,0,0,1,0,0,0
n4241,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1137/2020|EPI_ISL_542546|2020-04-25,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-1766/2020|EPI_ISL_542825|2020-05-13,0,0,0,0,0,0,1,0,0,0
n4265,0,0,0,0,0,0,0,1,0,0
n4268,0,0,0,0,0,0,0,1,0,0
n4270,0,0,0,0,0,0,0,1,0,0
n4271,0,0,0,0,0,0,0,1,0,0
n4302,0,0,0,0,0,0,1,0,0,0
n4303,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-SR0408/2020|EPI_ISL_458278|2020-04-20,0,0,0,0,0,0,0,0,0,1
n4425,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-IGI-0074/2020|EPI_ISL_511828|2020-06-08,0,0,0,0,0,0,0,0,0,1
n4631,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/FL-BPHL-0766/2020|EPI_ISL_512571|2020-06-28,0,0,0,0,1,0,0,0,0,0
n4757,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/TX-HMH-2757/2020|EPI_ISL_545532|2020-06-04,0,0,0,0,0,0,1,0,0,0
n4823,0,0,0,0,0,0,1,0,0,0
n4830,0,0,0,0,0,0,1,0,0,0
n4838,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-CZB-4087/2020|EPI_ISL_548609|2020-08-10,0,0,0,0,0,0,0,0,0,1
n4856,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-3889/2020|EPI_ISL_548496|2020-07-21,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-4026/2020|EPI_ISL_548673|2020-08-05,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/TX-HMH015/2020|EPI_ISL_434725|2020-03-15,0,0,0,0,0,0,1,0,0,0
n4866,1,0,0,0,0,0,0,0,0,0
n4978,0,0,0,0,0,0,0,0,0,1
n4979,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/TX-HMH-3181/2020|EPI_ISL_544055|2020-06-10,0,0,0,0,0,0,1,0,0,0
